,Siruta,Localitate,Judet,Populatie,Alimentara,Textila,Lemnului,ChimicaFarmaceutica,Metalurgica,ConstructiiMasini,CalculatoareElectronica,Mobila,Energetica
1049,65379,Aninoasa,DB,6211,30320901.0,1683929.0,3773328.0,0.0,0.0,26009640.0,0.0,154001.0,0.0
1050,65413,Doicesti,DB,4789,314169.0,0.0,0.0,77220332.0,0.0,0.0,0.0,0.0,0.0
1051,65431,Razvad,DB,8774,1124243.0,1584399.0,2440406.0,0.0,0.0,0.0,0.0,11654.0,0.0
1052,65477,Sotanga,DB,7211,85537009.0,0.0,0.0,27085.0,0.0,0.0,0.0,0.0,0.0
1053,65501,Ulmi,DB,4411,21443.0,2013972.0,30842529.0,0.0,0.0,0.0,0.0,958743.0,0.0
1054,65609,Oras Fieni,DB,7652,2179011.0,504154.0,206681.0,0.0,0.0,2159946.0,0.0,57907.0,0.0
1055,65645,Motaieni,DB,2091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,65681,Oras Gaesti,DB,15346,30491882.0,16821059.0,1866469.0,1697490.0,0.0,0.0,0.0,7804226.0,0.0
1057,65707,Gura Foii,DB,2220,0.0,0.0,1121349.0,0.0,0.0,312580.0,0.0,0.0,0.0
1058,65752,Petresti,DB,5623,0.0,9588.0,0.0,0.0,0.0,0.0,0.0,1360263.0,0.0
1059,65841,Municipiul Moreni,DB,20524,2166032.0,22099622.0,1265466.0,0.0,0.0,12600060.0,5725.0,854933.0,0.0
1060,65869,Iedera,DB,3958,0.0,0.0,19720.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,65921,Oras Pucioasa,DB,15401,5652198.0,259559846.0,0.0,4916471.0,0.0,800225.0,1805638.0,5019254.0,0.0
1062,66009,Branesti,DB,4330,420900.0,28687.0,3552993.0,0.0,0.0,0.0,0.0,44457.0,0.0
1063,66081,Oras Titu,DB,10361,4315798.0,49775104.0,0.0,0.0,0.0,2181813.0,0.0,0.0,0.0
1064,66152,Branistea,DB,4186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,66198,Baleni,DB,8783,3179724.0,0.0,0.0,0.0,0.0,0.0,0.0,9690483.0,0.0
1066,66223,Barbuletu,DB,2205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067,66330,Bezdead,DB,4560,0.0,293031.0,1746905.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,66401,Bilciuresti,DB,1847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069,66438,Buciumeni,DB,4530,0.0,0.0,0.0,0.0,178936.0,0.0,0.0,0.0,0.0
1070,66474,Bucsani,DB,6933,454760.0,0.0,27409.0,0.0,0.0,0.0,58119.0,60580.0,0.0
1071,66526,Candesti,DB,2803,20039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,66580,Cobia,DB,3060,48367.0,0.0,0.0,0.0,0.0,0.0,46236.0,0.0,0.0
1073,66697,Cojasca,DB,8453,0.0,0.0,314688.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,66731,Comisani,DB,5185,42000.0,0.0,61444.0,324940.0,0.0,0.0,0.0,0.0,0.0
1075,66768,Contesti,DB,4326,64789.0,0.0,118706.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,66857,Corbii Mari,DB,8067,480675.0,0.0,6332742.0,14243.0,0.0,0.0,0.0,0.0,0.0
1077,66955,Cornatelu,DB,1426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078,67014,Cornesti,DB,6266,1412509.0,0.0,499552.0,0.0,0.0,0.0,0.0,60122.0,0.0
1079,67121,Costestii Din Vale,DB,3545,0.0,62334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,67167,Crangurile,DB,3445,0.0,0.0,28762819.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,67256,Darmanesti,DB,4888,2993038.0,1159887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,67292,Dobra,DB,3632,8578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,67327,Dragodana,DB,6703,989236.0,976721.0,62876.0,0.0,0.0,0.0,0.0,12931.0,0.0
1084,67407,Dragomiresti,DB,8785,0.0,0.0,487801.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,67470,Finta,DB,4149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,67522,Glodeni,DB,4356,0.0,255346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,67595,Gura Ocnitei,DB,7312,19832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1088,67648,Gura Sutii,DB,5395,0.0,5078284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1089,67675,Hulubesti,DB,3238,95383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,67737,I. L. Caragiale,DB,6810,2062533.0,0.0,94172.0,0.0,0.0,1925069.0,0.0,0.0,0.0
1091,67773,Lucieni,DB,3011,1267399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,67835,Ludesti,DB,5151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093,67906,Lunguletu,DB,5513,503098.0,0.0,0.0,185389.0,0.0,0.0,0.0,1999578.0,20880.0
1094,67942,Malu Cu Flori,DB,2303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,68002,Manesti,DB,5219,0.0,179890.0,0.0,0.0,0.0,0.0,0.0,27507.0,0.0
1096,68048,Matasaru,DB,5249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,68128,Mogosani,DB,4343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098,68182,Moroeni,DB,5159,1252445.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,0.0
1099,68253,Morteni,DB,2839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,68280,Nucet,DB,4285,0.0,0.0,2321643.0,0.0,0.0,0.0,0.0,925981.0,0.0
1101,68324,Ocnita,DB,4463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,68342,Odobesti,DB,5108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,68404,Pietrosita,DB,3196,36004.0,0.0,289796.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,68431,Poiana,DB,3609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,68468,Potlogi,DB,8992,84645.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0
1106,68529,Produlesti,DB,3432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107,68565,Pucheni,DB,1856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,68627,Oras Racari,DB,6524,1361320.0,127716.0,3184977.0,4084324.0,0.0,0.0,0.0,159592.0,0.0
1109,68716,Runcu,DB,4436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110,68789,Salcioara,DB,3913,173628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,68887,Selaru,DB,3164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112,68921,Tatarani,DB,5199,0.0,112954.0,5156181.0,0.0,0.0,0.0,0.0,135853.0,0.0
1113,68976,Uliesti,DB,4131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1114,69063,Valea Lunga,DB,4773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1115,69170,Valea Mare,DB,2204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116,69250,Vacaresti,DB,5214,1933839.0,1186306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117,69303,Valeni-Dambovita,DB,2614,659240.0,0.0,247182.0,0.0,0.0,0.0,0.0,0.0,0.0
1118,69330,Visina,DB,4007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1119,69394,Visinesti,DB,1889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,69447,Varfuri,DB,1891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121,69526,Voinesti,DB,6024,7035.0,0.0,14111.0,0.0,0.0,0.0,0.0,0.0,0.0
1122,69615,Vulcana-Bai,DB,3038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305522.0,0.0
1123,69900,Municipiul Craiova,DJ,305946,131223271.0,281776096.0,47691202.0,8855972.0,1576867.0,4455164018.0,6662557.0,41068992.0,2246952896.0
1124,69964,Bucovat,DJ,4160,390159.0,2435042.0,121.0,0.0,0.0,0.0,0.0,40000.0,0.0
1125,70094,Isalnita,DJ,4014,6123360.0,0.0,34031.0,0.0,0.0,0.0,0.0,739791.0,993466.0
1126,70110,Podari,DJ,6708,241454.0,5923740.0,4337807.0,0.0,0.0,0.0,0.0,0.0,0.0
1127,70174,Simnicu De Sus,DJ,4671,51098.0,14912.0,729775.0,0.0,0.0,11230410.0,0.0,591558.0,0.0
1128,70316,Municipiul Bailesti,DJ,20016,678706.0,15697329.0,520717.0,152900.0,0.0,0.0,0.0,257721.0,0.0
1129,70352,Municipiul Calafat,DJ,18542,2177362.0,37010361.0,597508.0,0.0,0.0,0.0,2892197.0,307909.0,1600870.0
1130,70414,Oras Filiasi,DJ,18439,1018409.0,646295.0,304237.0,423900.0,0.0,0.0,0.0,94292.0,0.0
1131,70502,Oras Segarcea,DJ,8028,4888540.0,0.0,0.0,0.0,0.0,0.0,634798.0,0.0,0.0
1132,70520,Afumati,DJ,2693,160376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,70566,Almaj,DJ,1904,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0
1134,70637,Amarastii De Jos,DJ,5590,419269.0,0.0,25197.0,0.0,0.0,0.0,0.0,0.0,0.0
1135,70673,Amarastii De Sus,DJ,1653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136,70726,Apele Vii,DJ,2073,1202897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,70744,Argetoaia,DJ,4582,24217.0,296717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138,70879,Oras Bechet,DJ,4353,0.0,79163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1139,70897,Bistret,DJ,4316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1140,70940,Barca,DJ,4084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1141,70968,Botosesti-Paia,DJ,711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1142,70986,Brabova,DJ,1315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,71055,Bradesti,DJ,4498,7560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144,71126,Bralostita,DJ,3749,203647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1145,71199,Bratovoesti,DJ,3187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146,71260,Breasta,DJ,4182,3815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1147,71340,Bulzesti,DJ,1414,67863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1148,71457,Calopar,DJ,3895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1149,71518,Caraula,DJ,2518,27000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,71536,Carpen,DJ,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151,71572,Castranova,DJ,3223,37704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,71607,Calarasi,DJ,5900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1153,71634,Celaru,DJ,4438,477828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1154,71698,Cerat,DJ,4187,590975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1155,71723,Cernatesti,DJ,1786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1156,71787,Cetate,DJ,5462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1157,71812,Cioroiasi,DJ,1519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1158,71858,Ciupercenii Noi,DJ,5235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159,71885,Cosoveni,DJ,3268,1759952.0,1538487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1160,71910,Cotofenii Din Dos,DJ,2326,44179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1161,71956,Daneti,DJ,5904,93499.0,281773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1162,72007,Oras Dabuleni,DJ,12181,1894617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163,72034,Desa,DJ,4920,176083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1164,72052,Diosti,DJ,3000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1165,72098,Dobresti,DJ,2394,585424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166,72150,Dragotesti,DJ,2141,0.0,1749545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167,72221,Dranic,DJ,2434,98309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1168,72276,Farcas,DJ,2091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,72383,Galicea Mare,DJ,4101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1170,72409,Ghercesti,DJ,1663,838760.0,241616.0,3204652.0,0.0,0.0,25355223.0,0.0,4880.0,0.0
1171,72463,Gighera,DJ,2881,915.0,0.0,106028.0,0.0,0.0,0.0,0.0,0.0,0.0
1172,72506,Giubega,DJ,2040,0.0,0.0,410738.0,0.0,0.0,46178.0,0.0,0.0,0.0
1173,72533,Giurgita,DJ,2992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174,72579,Gangiova,DJ,2628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1175,72604,Gogosu,DJ,608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1176,72640,Goicea,DJ,2607,649881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,72677,Goiesti,DJ,3030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,72819,Grecesti,DJ,1633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,72882,Izvoare,DJ,1575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,72926,Leu,DJ,4676,101237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,72953,Lipovu,DJ,3255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182,72980,Macesu De Jos,DJ,1272,0.0,3648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183,73013,Macesu De Sus,DJ,1257,0.0,0.0,350522.0,0.0,0.0,0.0,0.0,0.0,0.0
1184,73031,Maglavit,DJ,4756,1295771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1185,73068,Malu Mare,DJ,4406,20431797.0,0.0,22155452.0,0.0,0.0,17779740.0,0.0,13848018.0,0.0
1186,73102,Melinesti,DJ,3979,126.0,206841.0,0.0,5813.0,0.0,0.0,0.0,51323.0,0.0
1187,73246,Mischii,DJ,1655,0.0,15887.0,555918.0,0.0,0.0,71083.0,0.0,0.0,0.0
1188,73317,Marsani,DJ,4648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1189,73335,Motatei,DJ,7149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1190,73371,Murgasi,DJ,2366,101096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1191,73460,Negoi,DJ,2394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1192,73503,Orodel,DJ,2644,959044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1193,73567,Ostroveni,DJ,5029,1339726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1194,73594,Perisor,DJ,1680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1195,73629,Pielesti,DJ,3634,829066.0,1624231.0,34498.0,0.0,0.0,3300.0,0.0,0.0,0.0
1196,73665,Piscu Vechi,DJ,2751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197,73709,Plenita,DJ,4624,852894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198,73736,Poiana Mare,DJ,10675,3022374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1199,73772,Predesti,DJ,2085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,73852,Radovan,DJ,1344,1012456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201,73905,Rast,DJ,3565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1202,73923,Robanesti,DJ,2294,2215527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203,73996,Sadova,DJ,8734,43344.0,69434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1204,74028,Salcuta,DJ,2162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1205,74073,Scaesti,DJ,2097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1206,74108,Seaca De Camp,DJ,1856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207,74135,Seaca De Padure,DJ,975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208,74171,Secu,DJ,1057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209,74224,Silistea Crucii,DJ,1470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210,74242,Sopot,DJ,1745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1211,74322,Teasc,DJ,3059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20971.0
1212,74359,Terpezita,DJ,1556,1263886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1213,74411,Teslui,DJ,2312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1214,74509,Tuglui,DJ,2888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100806.0,0.0
1215,74536,Unirea,DJ,3787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1216,74554,Urzicuta,DJ,3049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,74581,Valea Stanciului,DJ,5443,534065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1218,74616,Vela,DJ,1859,329953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1219,74705,Verbita,DJ,1283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220,74732,Vartop,DJ,1706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,74750,Varvoru De Jos,DJ,2534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222,74842,Catane,DJ,1991,0.0,0.0,42133.0,0.0,0.0,0.0,0.0,0.0,0.0
1223,74859,Carcea,DJ,2307,83811521.0,2960795.0,1638787.0,18384345.0,0.0,0.0,0.0,13591989.0,0.0
1224,74867,Carna,DJ,1383,174692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225,74875,Cotofenii Din Fata,DJ,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1226,74883,Dobrotesti,DJ,1648,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227,74891,Galiciuica,DJ,1365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228,74907,Ghidici,DJ,2398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,74915,Ghindeni,DJ,1814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230,74923,Intorsura,DJ,1492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1231,74931,Plesoi,DJ,1343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232,74949,Rojiste,DJ,2441,0.0,0.0,439960.0,0.0,0.0,0.0,0.0,0.0,0.0
1233,74956,Talpas,DJ,1259,119461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,75098,Municipiul Galati,GL,304610,952605216.0,39601744.0,21405367.0,7587385.0,3962788104.0,638809567.0,2683009.0,69408445.0,254524290.0
1235,75114,Sendreni,GL,4527,96306.0,1658934.0,1096028.0,0.0,0.0,0.0,0.0,563468.0,0.0
1236,75150,Vanatori,GL,5630,104621260.0,24325129.0,49781315.0,3194263.0,0.0,6452400.0,0.0,19644.0,0.0
1237,75203,Municipiul Tecuci,GL,45487,42926732.0,524626.0,2090341.0,472638.0,0.0,5351298.0,0.0,890416.0,0.0
1238,75221,Draganesti,GL,6608,1720467.0,0.0,0.0,0.0,0.0,0.0,0.0,230627.0,0.0
1239,75258,Munteni,GL,7787,60854.0,0.0,0.0,0.0,0.0,321564.0,0.0,328937.0,0.0
1240,75338,Oras Beresti,GL,3404,78890.0,0.0,0.0,0.0,0.0,0.0,0.0,361426.0,0.0
1241,75356,Beresti-Meria,GL,3846,0.0,49472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1242,75472,Oras Targu Bujor,GL,7395,1363508.0,0.0,0.0,0.0,0.0,0.0,0.0,1790172.0,0.0
1243,75515,Barcea,GL,6462,99697.0,0.0,0.0,0.0,0.0,0.0,110524.0,0.0,0.0
1244,75542,Balabanesti,GL,2064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,75613,Balasesti,GL,2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,75668,Baleni,GL,2441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1247,75686,Baneasa,GL,2149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1248,75711,Branistea,GL,4363,0.0,182896.0,26665.0,0.0,0.0,129384.0,0.0,0.0,0.0
1249,75766,Brahasesti,GL,9812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,75819,Buciumeni,GL,2551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251,75864,Cavadinesti,GL,3048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,75917,Certesti,GL,2402,3933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253,75953,Corod,GL,7747,1566192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254,76004,Corni,GL,2242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103616.0,0.0
1255,76040,Cosmesti,GL,6749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1256,76111,Costache Negri,GL,2758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,76139,Cuca,GL,2269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,76157,Cudalbi,GL,7624,149615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259,76175,Draguseni,GL,5851,0.0,302665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,76255,Fartanesti,GL,5221,519474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,76282,Foltesti,GL,3322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,76317,Frumusita,GL,5574,17863.0,0.0,0.0,0.0,0.0,566560.0,0.0,0.0,0.0
1263,76353,Fundeni,GL,3909,345226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264,76406,Ghidigeni,GL,6868,0.0,0.0,11160.0,0.0,0.0,0.0,0.0,0.0,0.0
1265,76497,Gohor,GL,3406,2668251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,76558,Grivita,GL,3848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267,76585,Independenta,GL,4775,1812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1268,76601,Ivesti,GL,10204,5915.0,28523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269,76638,Jorasti,GL,1846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270,76674,Liesti,GL,10979,25554607.0,1052299.0,0.0,0.0,0.0,0.0,0.0,4486880.0,0.0
1271,76692,Matca,GL,12542,68239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272,76718,Mastacani,GL,5042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273,76745,Movileni,GL,3384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,76763,Namoloasa,GL,2172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275,76807,Nicoresti,GL,4121,789543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,76932,Oancea,GL,1418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,76969,Pechea,GL,11384,1319633.0,12238.0,0.0,0.0,0.0,11424516.0,0.0,6518880.0,0.0
1278,76996,Piscu,GL,4927,33311.0,0.0,0.0,0.0,0.0,0.0,0.0,1166238.0,0.0
1279,77028,Priponesti,GL,2252,0.0,0.0,0.0,448543.0,0.0,0.0,0.0,0.0,0.0
1280,77082,Rediu,GL,2212,12751646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281,77126,Scanteiesti,GL,2528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282,77153,Schela,GL,3839,648191.0,0.0,1027754.0,0.0,0.0,0.0,0.0,0.0,0.0
1283,77180,Slobozia Conachi,GL,4396,699221.0,70494.0,234176.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,77224,Smardan,GL,5548,26551699.0,0.0,12134766.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,77260,Smulti,GL,1474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286,77288,Suceveni,GL,1797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,77313,Tudor Vladimirescu,GL,5309,7250404.0,0.0,74270.0,0.0,0.0,0.0,0.0,20692980.0,0.0
1288,77331,Tulucesti,GL,7734,4958431.0,0.0,0.0,0.0,0.0,0.0,0.0,54071.0,0.0
1289,77377,Tepu,GL,2539,3051192.0,0.0,0.0,435996.0,0.0,0.0,3000.0,0.0,0.0
1290,77402,Umbraresti,GL,7302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,77475,Valea Marului,GL,3688,968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292,77509,Varlezi,GL,2062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293,77536,Vladesti,GL,2319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
